filename,crown_entropy,trunk_entropy,crown_trunk_ratio,crown_pts_count,trunk_pts_count,vep_slice_0,vep_slice_1,vep_slice_2,vep_slice_3,vep_slice_4,vep_slice_5,vep_slice_6,vep_slice_7,vep_slice_8,vep_slice_9
00220.laz,13.3798,7.2188,1.8535,491906,16075,0.9999714263295777,0.9988106294982262,0.9994619206259696,0.9835653504088778,0.9904173793186818,1.619028532850944,2.183308125034895,4.427890689171467,5.604091781138531,4.654112216844676
00221.laz,10.5899,5.2601,2.0132,53847,2036,0.9986125149892968,0.9996770215558944,0.9971823681421902,0.9970068046169845,0.9982666172955775,0.9991037322193945,0.950395880776663,2.95729859241216,3.7604650370713664,4.29874227089488
00222.laz,9.6916,5.087,1.9052,32200,1288,0.9999634577266805,0.9450879418254519,0.9882792054944197,0.9980989878917123,0.9725224338302859,0.999966617933075,0.9999513755338876,0.9954434665910542,3.192483609311392,3.51783017024901
00223.laz,11.263,5.2757,2.1349,110840,2451,0.9974890266197495,0.9992463474370933,0.9982885026798918,0.9999936200011937,1.406430135982991,2.7916705498886456,3.236092976684309,3.952800917978403,3.760966268359627,3.565705284389612
00224.laz,14.1821,10.1132,1.4023,417261,89736,0.989582081777062,0.9999979012556118,0.9988957907113332,0.9983329817917024,1.5095261850208217,3.821307434486913,4.223333997108002,5.412508424622736,5.049629083470297,4.24134237730482
00225.laz,10.1079,4.9145,2.0567,66916,2119,0.9997968039122291,0.9941716105773267,0.9993024385545397,0.9998341158997494,0.9974043970712915,2.036687729670188,0.9987616321646517,2.988091846894374,4.073766781561634,3.9853249424311157
00226.laz,11.2396,4.9822,2.256,108533,1611,0.967194257460525,0.9845046560057881,0.9980468597941569,0.9942230305758529,0.9998730037691546,0.9980613951131665,2.9997162903875356,4.254870709593093,5.077453195194813,4.265725117404712
00227.laz,10.7561,5.5471,1.9391,72834,2318,0.992140445725837,0.9981885197153154,0.9993867778354116,0.9999001572094882,0.9974613663434012,0.9964240670553929,2.547302299299904,3.2146383013127724,3.4979191310133775,3.8350252725642333
00231.laz,10.0814,5.06,1.9924,38185,1874,0.9840143877625932,0.9979165146989248,0.999552777782707,0.9954230412109527,0.9999975399277155,1.5646540009624135,0.9961344835095797,2.1724518513599778,3.2306467669461294,4.249602089982933
00233.laz,11.9523,5.2567,2.2737,103244,2305,0.9909970967659751,0.9973351199964618,0.9990470601058818,0.9729703686997212,0.9991659615315873,0.9999263230577692,3.5302910918281816,2.9473268870128493,4.157263036168191,4.627510116378403
00234.laz,10.3313,5.1422,2.0091,45636,1886,0.9961061067778758,0.9974840702193122,0.9972923149944168,0.9986108296386373,0.9983276569422822,0.9960004341879303,2.508300094019772,3.4527163407415644,3.8585437787895667,3.6560147935953275
00235.laz,9.9965,3.3159,3.0147,31703,1266,0.9999994113605555,0.9996915006629346,0.9961193407017032,0.9833880132416357,0.992873742355294,0.9999711564789238,0.9659475559155328,3.1240167129113905,3.4444027325246744,3.517710576028239
00237.laz,12.4993,5.2226,2.3933,169806,3443,0.9914513145302893,0.9954250309048494,0.9998963097712021,0.9953204428423944,0.9656762638055283,1.2723011474909964,3.891527054075096,4.798473844547034,5.144892888508528,3.6466983016502077
00240.laz,10.8642,5.3054,2.0478,52574,2040,0.9863512792378163,0.995136872151326,0.999802618506971,0.9944227474635503,0.9972673293274095,0.9976771158421694,0.9985466169670991,2.6473211787359068,3.4952227258989916,3.911395825912912
00241.laz,9.9045,5.2448,1.8884,32781,1349,0.9768097269386637,0.9983775449165194,0.9999952207144795,0.994393829169476,0.999768697025711,0.9995805874717232,0.991717771447446,2.306893122720822,3.3568685677747765,3.822397321762408
00242.laz,10.9803,4.7857,2.2944,71269,2502,0.9985729008118632,0.9990011363712404,0.9999877104290819,0.9918811072593474,0.9969105350354788,2.3820995478390024,2.953648513338728,4.249222420629881,4.253483255550668,3.614361792421384
00244.laz,11.1507,5.0843,2.1932,76877,1394,0.9829085369273617,0.9997450221978952,0.9950401549004144,0.9918095822822606,0.9986641110499279,0.9984093189204338,2.6741570008476736,4.032819548358616,4.155398890931075,3.640409557157093
00245.laz,8.722,4.0876,2.1338,23881,1591,0.9977835187659392,0.9977504604965466,0.9994826536675271,0.9913140684496075,1.4831771445474289,1.111035415868585,0.9872403621325385,2.6459980767067526,0.997003842667624,3.244281026840466
00246.laz,10.1707,4.2992,2.3657,56809,2013,0.999992395969095,0.9972970748179131,0.9990845102414891,0.9993827347869123,0.9950226507106991,1.0868036700910897,2.2967881488847475,3.4425564681616176,4.418154995052247,3.306018644344184
00247.laz,10.9432,5.0716,2.1577,82360,2352,0.9977976053694564,0.9932983670840488,0.9856285450861534,0.9997356916969409,0.9934596383886385,0.9999535634802297,1.3594057813803568,3.033565536213455,4.220998554111105,3.9848677254197327
00248.laz,10.7599,5.2439,2.0519,75794,2157,0.9888255189207367,0.9999998828098726,0.9984946650082784,0.9996213041136173,0.9999739867581662,0.9986763790681101,1.9949947047069345,3.512529808280299,3.6918149607153916,3.8810594789788326
00249.laz,9.8848,4.5723,2.1619,34742,2350,1.0400105343718418,0.9998343950590575,0.9997226475394071,0.9936639381494732,1.4936391127374156,0.9925321920871427,0.999413550031729,1.4465267690154984,4.106868820753209,3.5496960668777926
00250.laz,11.4579,5.1419,2.2283,135462,2994,0.9936453378065823,0.9993709569149907,0.9984664887795613,0.9980286616996145,0.9969759343742927,0.998602504120277,1.2010442625653552,2.4251157489531727,4.120577876044878,4.473079189232755
00253.laz,10.9352,4.7369,2.3085,71845,1415,0.9862577885878022,0.99999769978347,0.999504026762144,0.9998379854378632,0.9995198748841069,0.9719653928376158,1.7444943679668707,3.340024368551979,3.7704929406342287,3.6414866340264656
00254.laz,11.0599,5.695,1.942,78556,2384,0.9559443552287232,0.9988986890028367,0.9999224509284361,0.9967167905090419,0.9999457598001059,0.9976839527988581,0.9829750044048948,2.2642167600801857,4.423184269714968,4.481867760182918
00256.laz,10.8181,5.1274,2.1099,69696,1987,0.9811868345211547,0.9999458090763959,0.9993571354984947,0.9999980073416648,1.0486304132763382,0.9977426072114474,2.4100891272368856,3.036569300420593,3.8487717944123037,4.327363485914027
00257.laz,10.4443,5.0736,2.0585,45215,1463,0.9889774242246631,0.9956595128035983,0.9983575417039237,0.9916079453106007,0.9970808505475891,1.8776258744088559,2.4134915456906065,3.193065229219656,3.7160686538571888,3.4340770369629525
00259.laz,13.762,6.2504,2.2018,500240,5547,0.9957011622467054,0.9747366843189056,0.991554321248194,0.9785683339458977,0.9993681721924781,1.5984001449338237,3.443765513118019,4.524628198215428,5.367950513828141,3.7305753979717533
00260.laz,7.4934,4.2479,1.764,13233,1567,0.9771380825575132,1.2725942762033193,0.9993609569429895,0.9883565052248375,0.9932771340388065,1.5645696631651937,0.9999479731020513,0.9991216474070547,1.5175365157695702,1.2265632615161188
00261.laz,10.4549,5.2547,1.9897,66939,2969,0.995986841619433,0.9997091192056827,0.9999217739400198,0.9994102327960013,0.9977500813975726,0.9950044934932624,1.38800403657084,2.977373105369857,3.544468833324878,3.327139059709478
00262.laz,10.2411,4.6545,2.2003,37974,1813,0.9910760598382222,0.9999565295060427,0.9994467538999738,0.9971429047428239,0.9893712496804685,1.2048094631551487,1.3055883532287282,2.8418651154893553,4.639625673493094,3.825133386343185
00263.laz,13.2481,6.0967,2.173,293496,3318,0.9867120915800246,0.9995652761678935,0.9979226131610917,0.9966630270088844,0.99955334636037,2.9478398706148616,3.370508043850509,5.331084746099359,5.626952696402756,4.545513165545754
00264.laz,10.0743,4.6766,2.1542,35961,1332,0.9992492479956566,0.9964399904008518,0.994927468419342,0.9971480614795872,1.0,0.9654440643931338,2.195595632672883,0.9906836590516206,3.3292183200291956,3.7326389459558094
00265.laz,11.9788,4.9327,2.4284,147632,1915,0.973651564456993,0.9931263160385697,0.9999865355622283,0.9860185921556326,0.9974281864290288,0.9785356632470289,1.527869304778126,3.780847370965559,4.8678699193698804,3.6985504940672884
00266.laz,13.597,9.9182,1.3709,431540,83171,0.9524712952760053,0.9994617910268762,0.9999268447251588,1.5300833983630433,2.3430697289686444,3.955014176456523,4.481398665364055,5.079530582436078,4.949292780161298,4.011241534126166
00267.laz,10.6494,5.2012,2.0475,49820,2104,0.9943652239029863,0.9948702501339576,0.999713019599249,0.9991093810284601,0.9999505382531322,0.9999321248792193,0.9950785869617221,2.621481997341377,4.781920526469555,4.120259711503115
00269.laz,10.7909,4.2777,2.5226,27553,949,0.9834887795961921,0.9992301382031985,0.995076532106423,0.9960986263362175,0.9993759069576513,0.9502916413598643,0.9986072693564486,2.841907611269319,3.504417703945974,3.6618154205582014
00270.laz,11.6399,5.196,2.2402,97876,2295,0.994638623859977,0.9987665418428756,0.9999914554925426,0.9995322180689531,0.9985104957002003,0.9996317241692209,1.5217497277137046,3.80498444289304,4.330130903572906,4.137713108160232
00271.laz,10.5979,5.1765,2.0473,38783,2101,0.9947187083479936,0.9999971146079947,0.999907350817628,0.9978235483097537,0.9964972438331792,0.9916652782798006,0.989221167860938,3.218501150828066,4.109256283929092,4.26639710873695
00272.laz,9.1857,4.6217,1.9875,24629,997,0.9868320906298733,0.9995226338230504,1.254249975279446,0.9999600823117601,3.7045444126930938,4.295174199760654,3.850798011208542,4.075571329150584,2.879030076791884,1.376292260688034
00273.laz,11.1049,4.8936,2.2693,93105,2264,0.9962539462559205,0.9944096383541793,0.9991279437784235,0.9988774633970712,0.9618024047098742,0.964181563659468,1.287035684530216,3.057918667348131,3.7958940612150873,3.7838910595719906
00274.laz,6.0846,4.259,1.4286,3563,1655,0.9948457718611139,0.9999287219624213,0.9826294684780909,0.9859822172678672,0.9922033952060897,0.9999272417293456,0.9998667278086972,0.9949172049634076,0.9993823362587576,0.9282420496260277
00275.laz,0.0,9.4141,0.0,0,25122,2.8837320918754488,2.5967358133162013,2.872594891708332,2.854693785280589,2.9010433989395303,2.9119394536563723,2.9029364120524743,2.9600945722191834,2.9490228647763392,1.8511856586212532
00276.laz,9.3337,4.2236,2.2099,18927,1149,0.9997566329243224,0.9980096271914811,0.98101287252491,0.9982605801674564,0.9996812250800461,0.996045183330943,0.989355995653419,0.9750203396104147,2.3937192383756174,3.4466451902358646
00278.laz,12.8055,5.1752,2.4744,212806,2980,0.986891410071322,0.9948600839373288,0.9999025892946551,0.9999997067298733,0.9953012282498235,3.2685854554253653,4.012813212390475,5.1177820476182605,4.915603957751694,4.3917912734258895
00280.laz,11.3806,5.2053,2.1864,86924,2682,0.9955813619258662,0.9999864556574748,0.9999991393473062,0.99473513902897,1.9286038664120073,3.0168867999058175,2.880697877547418,3.4807708345002846,4.148237679226728,4.107302732132811
00281.laz,10.0099,5.0865,1.9679,27785,1471,0.9898786675696762,0.9937650556826549,0.9993081163663281,0.9992924990326059,0.9839107738875675,0.998343146719229,0.999327953319122,2.564677990171153,3.7778330916489185,3.7882196121615297
00282.laz,9.7963,4.7484,2.0631,24254,1656,0.9946442205736202,0.9857953865780371,0.9991117320927688,1.9818093080406514,2.140822575076626,2.6162333675141336,3.4431038452376233,2.808957828942177,3.62419843682195,3.6010103409209018
00283.laz,10.2289,5.1636,1.9809,24753,1021,0.9979718629097162,0.9822104383293284,0.9839508222664736,0.9989306487847566,0.9955627934055613,0.9971882199195509,0.9838705752271929,1.5010301997226194,3.604534944247439,3.393242952465114
00284.laz,11.3373,5.1636,2.1956,72388,2013,0.9996728338043125,0.9989859569506495,0.9999710310034258,0.9928076921048546,0.9996778634303393,0.9092941868879885,2.8550292164292417,3.410214255649192,4.003746420977306,3.2252386956249324
00285.laz,12.9095,5.6495,2.2851,234728,2535,0.9870575647964093,0.9999979267529046,0.9838664200800536,0.9996787400571052,1.710033422095053,3.279461583539817,4.356472470874501,4.483282050921418,4.750315789708786,4.628936571200418
00286.laz,10.9792,5.1469,2.1332,52112,1724,0.9999839283696895,0.9995786530126008,0.998812880800115,0.9874528356513087,0.9949918530104239,0.9945226182429188,1.9179646105128478,3.66183630794616,4.559575204915232,4.03659024557375
00287.laz,12.7338,5.749,2.215,360925,3881,0.9997163865483513,0.9999225087092918,0.9990336882291777,0.9994337793148211,0.9922606319281091,0.9997168975105966,1.3854259567929945,3.446800277820622,4.580901274296483,3.5966837990522187
00288.laz,9.1031,5.0404,1.806,26344,1628,0.9987941368087031,0.9999996467516669,0.9946835760897554,0.9814162716658873,0.9913481342892704,1.2945622230260696,2.8698378458046547,3.9040621739530748,2.811201962067277,0.8664807076886615
00289.laz,11.1941,5.2579,2.129,75220,1879,0.9926372457398777,0.9999998748703484,0.9941575321741362,0.9987255819416788,0.9944497793599284,0.9963032064159579,2.9808295084289758,4.008478271235362,2.7269734441063527,3.1499523117264325
00290.laz,11.0479,5.3345,2.071,60062,2453,0.999291759814276,0.9999998489079286,0.9791189414094094,0.9998530612387954,0.9322876992302026,1.5589486426046946,2.4882376040646843,3.604000983982798,4.111446531830497,4.4863937894648105
00291.laz,11.2287,5.5465,2.0245,59737,2250,1.1596538123808295,0.9985003695352604,0.999139034903115,0.9968815798235564,0.9964887259500403,1.9001907020007782,2.9368359493502774,3.6684799467342044,4.104104688305184,4.186759248751428
00292.laz,13.2511,6.0714,2.1825,274763,3180,0.9999707648254157,0.9997741223590414,0.9990206076706647,0.9999951835939134,0.9957880066100656,1.9912402934714344,4.746512142839345,5.36908442891545,5.568061363385108,3.8017695458436362
00293.laz,9.466,4.1679,2.2711,36406,1766,0.9968086876678983,0.9913786373960015,0.9831770672693105,0.9996285780556257,0.9999300430950315,0.9999777360731134,0.9978700318126144,3.151415242455549,4.896418989058027,3.93865931547167
00294.laz,13.8905,6.9591,1.996,474905,6370,0.9963607749647971,0.9989104233611557,1.9996038992198524,2.0558741470023993,3.6555105719204195,5.189246678862912,5.928086523350472,5.334844585500566,4.951236675405112,4.730939906184205
00295.laz,10.3911,4.9384,2.1041,36500,1465,0.9953811392480252,0.9991192666066019,0.9968292310943329,0.9746433014637538,0.9985252366843854,0.9999277529372321,0.9978779866894447,1.947054255865189,2.7093054024064216,4.0128943536560335
00296.laz,9.3411,3.7839,2.4686,28446,892,0.9993792314928372,0.9950702887964883,0.9999786935529434,1.1936976904146892,2.948746067399823,4.158846638523031,3.8374575252893073,4.697867563086173,4.330843702097193,3.8044672371188817
00297.laz,13.2881,7.5234,1.7662,207209,11379,0.9883125797126613,0.9992652162047894,0.9986374553777381,0.9983200221552182,0.9904508829186108,0.9995964335220338,2.7370667897888517,4.195177931603711,5.085869948695355,4.143547059748034
00298.laz,12.0417,10.4589,1.1513,121063,88940,0.9998401016511762,0.999478788863514,0.9999028659187348,0.9986934080980568,0.9960984136593619,1.472331952106083,2.564903613019199,3.993553953248705,4.80975142303066,4.867711291846904
00300.laz,11.4872,5.7632,1.9932,128704,4336,0.9962950752544274,0.9999764624826691,0.9984782076509181,0.9991816783177433,0.9824716016816828,0.9989994999027401,2.9280369966156155,2.732092862894458,3.7347751978256865,3.008867423496117
00301.laz,10.2305,3.7954,2.6955,47732,1692,1.3764332770223984,0.9897097249834241,0.9993035299987967,0.9921854954097511,0.9972696573162461,1.8174909928299623,0.9810908898631792,2.859224649220435,3.541528858921025,3.449791313200447
00303.laz,13.0958,5.7852,2.2637,321417,4575,0.9700123994428299,0.9996748190776314,0.9980164957338975,0.9955598006414769,0.9958314929743333,1.9924896307588043,3.4504951723970754,4.507906495335488,5.029056658652286,4.389754978794765
00304.laz,9.5853,3.3798,2.8361,24725,1314,1.0473758330598877,0.9888561011576389,0.9999995449143632,0.9916986310955097,0.995177514124168,1.5403941441504507,0.9913324454358555,2.0721445772540266,3.275716741212258,3.1861371021019256
00305.laz,9.9432,4.274,2.3265,43841,1729,0.9855038846750346,0.9870554714328215,0.999942794699737,0.9978451720345705,0.9969598447580831,0.9556107054181443,0.9701415078095973,2.817458130596107,2.442081207233529,3.187729782084202
00306.laz,11.1527,5.3919,2.0684,51650,1533,0.998288071576772,0.9641680456501965,0.9997808602628396,0.9932338197397066,0.9979862850341709,1.2699020446100522,2.6373766281136772,3.8800738378066297,3.7526865321858747,3.693615841344161
00307.laz,12.4958,9.5248,1.3119,261090,60964,0.9909581933213402,0.9992964607307485,0.9999752315922946,0.9999811828854356,2.493484480451185,2.91652551129358,3.6500643245726985,3.365719046117005,4.51400909103617,3.810087996852838
00309.laz,10.238,4.2749,2.3949,32702,749,0.986728635882405,0.9863014529563784,0.9955118388915348,0.9998715283415329,0.9965246149449335,0.9998019340278766,0.9919051900741532,2.6240555127740426,4.030237251301451,2.839211617577083
00310.laz,10.5151,5.2005,2.0219,43016,1985,0.9998308411014617,0.9864547464444883,0.9943719946518954,0.9992546018564034,0.9886904674022133,0.9969707495577816,2.8133227228365034,2.8353603746129923,3.6764138382961233,4.05367112766247
00311.laz,10.1029,3.3152,3.0475,29737,961,0.9994535015927484,0.9958560657511164,0.9950264094037246,0.9996755536766319,2.185954300208833,4.01764179411754,4.001563990806085,2.9836432770331993,3.866930422522005,3.337609534777418
00313.laz,12.2837,6.3038,1.9486,136696,4207,0.9929684793591422,0.980454638194714,0.9992229287288783,0.9991510677786914,0.9983985070967375,1.861080599783306,3.292436612737848,3.6393567116319554,3.9317650136467286,3.8472933332857107
00315.laz,12.1502,5.2495,2.3145,97564,1850,0.9865727476557214,0.9988416363839097,0.9998618353829599,0.9984685501136565,0.9997102839703557,1.4798947822162685,3.328787385431369,4.4705063077808145,4.421218774760454,3.439302148829187
