treeID,species,genus,dataset,data_type,tree_H,filename,fractal_dimension,split
375,Eucalyptus_miniata,Eucalyptus,Luck,TLS,6.535999954,/train_data/00375.laz,1.2231102263622091,train
376,Eucalyptus_miniata,Eucalyptus,Luck,TLS,9.361999571,/train_data/00376.laz,1.2323864074125277,val
378,Eucalyptus_miniata,Eucalyptus,Luck,TLS,11.77900046,/train_data/00378.laz,1.404872745978738,val
379,Eucalyptus_miniata,Eucalyptus,Luck,TLS,10.61100024,/train_data/00379.laz,1.332544394037558,val
380,Eucalyptus_miniata,Eucalyptus,Luck,TLS,9.920999587,/train_data/00380.laz,1.2381422826568638,train
382,Eucalyptus_miniata,Eucalyptus,Luck,TLS,9.153,/train_data/00382.laz,1.2544912083631783,train
383,Eucalyptus_miniata,Eucalyptus,Luck,TLS,8.199,/train_data/00383.laz,1.1782437609207754,val
384,Eucalyptus_miniata,Eucalyptus,Luck,TLS,6.126,/train_data/00384.laz,1.1542306492975638,train
386,Eucalyptus_miniata,Eucalyptus,Luck,TLS,8.568,/train_data/00386.laz,1.129063887038376,train
387,Eucalyptus_miniata,Eucalyptus,Luck,TLS,7.692,/train_data/00387.laz,1.216289706719149,train
388,Eucalyptus_miniata,Eucalyptus,Luck,TLS,13.433,/train_data/00388.laz,1.4209956216730797,train
390,Eucalyptus_miniata,Eucalyptus,Luck,TLS,7.803,/train_data/00390.laz,1.1797054557525686,train
391,Eucalyptus_miniata,Eucalyptus,Luck,TLS,8.0,/train_data/00391.laz,1.2197458412014577,train
392,Eucalyptus_miniata,Eucalyptus,Luck,TLS,9.825,/train_data/00392.laz,1.2624953656710831,train
393,Eucalyptus_miniata,Eucalyptus,Luck,TLS,9.609,/train_data/00393.laz,1.3319586073298324,train
394,Eucalyptus_miniata,Eucalyptus,Luck,TLS,5.577,/train_data/00394.laz,1.1556447954746432,train
395,Eucalyptus_miniata,Eucalyptus,Luck,TLS,8.506,/train_data/00395.laz,1.239861631169865,train
397,Eucalyptus_miniata,Eucalyptus,Luck,TLS,8.395,/train_data/00397.laz,1.2360556286684323,val
398,Eucalyptus_miniata,Eucalyptus,Luck,TLS,6.326,/train_data/00398.laz,1.1432694161075694,train
399,Eucalyptus_miniata,Eucalyptus,Luck,TLS,7.759,/train_data/00399.laz,1.2402439866227195,train
400,Eucalyptus_miniata,Eucalyptus,Luck,TLS,16.209,/train_data/00400.laz,1.4620305531978182,train
401,Eucalyptus_miniata,Eucalyptus,Luck,TLS,9.725,/train_data/00401.laz,1.3149373381760854,train
402,Eucalyptus_miniata,Eucalyptus,Luck,TLS,6.084,/train_data/00402.laz,1.122139897959423,train
403,Eucalyptus_miniata,Eucalyptus,Luck,TLS,8.436,/train_data/00403.laz,1.193324700762996,train
404,Eucalyptus_miniata,Eucalyptus,Luck,TLS,8.14,/train_data/00404.laz,1.2052695475664617,train
405,Eucalyptus_miniata,Eucalyptus,Luck,TLS,7.901,/train_data/00405.laz,1.1132308004976763,train
406,Eucalyptus_miniata,Eucalyptus,Luck,TLS,9.599,/train_data/00406.laz,1.330544108976528,train
407,Eucalyptus_miniata,Eucalyptus,Luck,TLS,8.159,/train_data/00407.laz,1.2495110463011936,val
408,Eucalyptus_miniata,Eucalyptus,Luck,TLS,10.675,/train_data/00408.laz,1.291304456535161,train
409,Eucalyptus_miniata,Eucalyptus,Luck,TLS,10.265,/train_data/00409.laz,1.325228994381142,val
410,Eucalyptus_miniata,Eucalyptus,Luck,TLS,7.404,/train_data/00410.laz,1.2354039671642147,train
411,Eucalyptus_miniata,Eucalyptus,Luck,TLS,16.099,/train_data/00411.laz,1.3819960434125298,train
412,Eucalyptus_miniata,Eucalyptus,Luck,TLS,6.651,/train_data/00412.laz,1.155988954521616,train
413,Eucalyptus_miniata,Eucalyptus,Luck,TLS,16.549,/train_data/00413.laz,1.4529670905080765,val
414,Eucalyptus_miniata,Eucalyptus,Luck,TLS,5.829,/train_data/00414.laz,1.2052438772927545,train
415,Picea_abies,Picea,Seidl_2021,TLS,31.2929,/train_data/00415.laz,1.3217409638441386,val
417,Picea_abies,Picea,Seidl_2021,TLS,35.1356,/train_data/00417.laz,1.3497891625715297,train
418,Picea_abies,Picea,Seidl_2021,TLS,31.1061,/train_data/00418.laz,1.2881644433689488,train
419,Picea_abies,Picea,Seidl_2021,TLS,34.8082,/train_data/00419.laz,1.277796889043863,train
420,Picea_abies,Picea,Seidl_2021,TLS,33.8496,/train_data/00420.laz,1.2743013221025286,train
421,Picea_abies,Picea,Seidl_2021,TLS,34.9432,/train_data/00421.laz,1.2771377774213606,train
422,Picea_abies,Picea,Seidl_2021,TLS,32.9512,/train_data/00422.laz,1.2817681076287584,train
423,Picea_abies,Picea,Seidl_2021,TLS,33.6226,/train_data/00423.laz,1.2730951049417618,train
424,Picea_abies,Picea,Seidl_2021,TLS,31.691,/train_data/00424.laz,1.2491476396219587,train
425,Picea_abies,Picea,Seidl_2021,TLS,27.2835,/train_data/00425.laz,1.236063350972109,val
426,Picea_abies,Picea,Seidl_2021,TLS,24.1649,/train_data/00426.laz,1.2405710184706478,train
427,Picea_abies,Picea,Seidl_2021,TLS,26.9395,/train_data/00427.laz,1.1261192713957222,train
428,Picea_abies,Picea,Seidl_2021,TLS,28.2795,/train_data/00428.laz,1.242471632529094,train
429,Picea_abies,Picea,Seidl_2021,TLS,28.9766,/train_data/00429.laz,1.2337170656969034,train
430,Picea_abies,Picea,Seidl_2021,TLS,26.1161,/train_data/00430.laz,1.2191930224648695,train
431,Picea_abies,Picea,Seidl_2021,TLS,26.4388,/train_data/00431.laz,1.193124645612113,val
432,Picea_abies,Picea,Seidl_2021,TLS,25.3108,/train_data/00432.laz,1.1699405564108811,val
433,Picea_abies,Picea,Seidl_2021,TLS,26.4551,/train_data/00433.laz,1.2287897095268063,train
434,Picea_abies,Picea,Seidl_2021,TLS,24.6879,/train_data/00434.laz,1.232372238134527,train
435,Picea_abies,Picea,Seidl_2021,TLS,27.3385,/train_data/00435.laz,1.17411958482979,train
436,Picea_abies,Picea,Seidl_2021,TLS,28.222,/train_data/00436.laz,1.2744359868237125,val
437,Picea_abies,Picea,Seidl_2021,TLS,24.8739,/train_data/00437.laz,1.1393947142071106,train
438,Picea_abies,Picea,Seidl_2021,TLS,24.9458,/train_data/00438.laz,1.2149329645304272,train
439,Picea_abies,Picea,Seidl_2021,TLS,25.038,/train_data/00439.laz,1.2420202929790842,train
440,Picea_abies,Picea,Seidl_2021,TLS,25.6614,/train_data/00440.laz,1.1806682979012797,train
441,Picea_abies,Picea,Seidl_2021,TLS,26.1835,/train_data/00441.laz,1.2141770028779604,train
442,Picea_abies,Picea,Seidl_2021,TLS,25.9973,/train_data/00442.laz,1.2113866359170302,train
443,Picea_abies,Picea,Seidl_2021,TLS,26.8764,/train_data/00443.laz,1.149974774686997,train
444,Picea_abies,Picea,Seidl_2021,TLS,22.6842,/train_data/00444.laz,1.2120842266462115,val
445,Picea_abies,Picea,Seidl_2021,TLS,21.0979,/train_data/00445.laz,1.2229895293361746,train
446,Picea_abies,Picea,Seidl_2021,TLS,27.3242,/train_data/00446.laz,1.1941656279484327,train
448,Picea_abies,Picea,Seidl_2021,TLS,25.4054,/train_data/00448.laz,1.2548472604634733,train
449,Picea_abies,Picea,Seidl_2021,TLS,23.5251,/train_data/00449.laz,1.260717489995888,train
450,Picea_abies,Picea,Seidl_2021,TLS,25.8732,/train_data/00450.laz,1.2138503941154646,train
451,Picea_abies,Picea,Seidl_2021,TLS,17.6591,/train_data/00451.laz,1.2209710495454362,train
452,Picea_abies,Picea,Seidl_2021,TLS,22.9113,/train_data/00452.laz,1.269839318967209,train
453,Picea_abies,Picea,Seidl_2021,TLS,26.9268,/train_data/00453.laz,1.2248941837836245,train
454,Picea_abies,Picea,Seidl_2021,TLS,25.9934,/train_data/00454.laz,1.2283928268981783,train
455,Picea_abies,Picea,Seidl_2021,TLS,24.9203,/train_data/00455.laz,1.2213292827040474,train
456,Picea_abies,Picea,Seidl_2021,TLS,26.5917,/train_data/00456.laz,1.2184189151192015,val
457,Picea_abies,Picea,Seidl_2021,TLS,25.0579,/train_data/00457.laz,1.228225915774365,train
458,Picea_abies,Picea,Seidl_2021,TLS,26.8355,/train_data/00458.laz,1.2554185039937178,train
459,Picea_abies,Picea,Seidl_2021,TLS,25.9635,/train_data/00459.laz,1.2747168168239515,train
460,Picea_abies,Picea,Seidl_2021,TLS,24.425,/train_data/00460.laz,1.229860466086088,train
461,Picea_abies,Picea,Seidl_2021,TLS,26.3707,/train_data/00461.laz,1.202280317707899,val
462,Picea_abies,Picea,Seidl_2021,TLS,26.2493,/train_data/00462.laz,1.2779328961320242,train
463,Picea_abies,Picea,Seidl_2021,TLS,27.2809,/train_data/00463.laz,1.1712309000553442,val
464,Picea_abies,Picea,Seidl_2021,TLS,26.4081,/train_data/00464.laz,1.230918122939597,train
465,Picea_abies,Picea,Seidl_2021,TLS,26.6113,/train_data/00465.laz,1.2920564158305643,val
466,Picea_abies,Picea,Seidl_2021,TLS,27.0994,/train_data/00466.laz,1.3086361464723577,train
467,Picea_abies,Picea,Seidl_2021,TLS,25.8939,/train_data/00467.laz,1.2712748211562586,train
468,Picea_abies,Picea,Seidl_2021,TLS,24.9677,/train_data/00468.laz,1.3003178744748067,train
469,Picea_abies,Picea,Seidl_2021,TLS,28.087,/train_data/00469.laz,1.279733203464455,train
470,Picea_abies,Picea,Seidl_2021,TLS,27.2953,/train_data/00470.laz,1.2011711335327009,train
471,Picea_abies,Picea,Seidl_2021,TLS,27.2698,/train_data/00471.laz,1.2787907395864828,train
472,Picea_abies,Picea,Seidl_2021,TLS,32.7009,/train_data/00472.laz,1.2626197271210202,train
473,Picea_abies,Picea,Seidl_2021,TLS,31.0447,/train_data/00473.laz,1.2179803504356248,train
474,Picea_abies,Picea,Seidl_2021,TLS,33.1169,/train_data/00474.laz,1.2877426930307545,train
475,Picea_abies,Picea,Seidl_2021,TLS,29.7941,/train_data/00475.laz,1.228321094016816,train
476,Picea_abies,Picea,Seidl_2021,TLS,28.9961,/train_data/00476.laz,1.2769008131766206,train
477,Picea_abies,Picea,Seidl_2021,TLS,31.8835,/train_data/00477.laz,1.279675298066146,train
478,Picea_abies,Picea,Seidl_2021,TLS,32.2321,/train_data/00478.laz,1.3183976231790735,train
480,Picea_abies,Picea,Seidl_2021,TLS,31.3286,/train_data/00480.laz,1.2745515669262126,train
481,Picea_abies,Picea,Seidl_2021,TLS,30.4663,/train_data/00481.laz,1.291622497443303,val
482,Picea_abies,Picea,Seidl_2021,TLS,26.5216,/train_data/00482.laz,1.3930422052484812,train
483,Picea_abies,Picea,Seidl_2021,TLS,27.11,/train_data/00483.laz,1.2870044903209752,val
484,Picea_abies,Picea,Seidl_2021,TLS,29.7095,/train_data/00484.laz,1.242484898210533,train
485,Picea_abies,Picea,Seidl_2021,TLS,28.2103,/train_data/00485.laz,1.2967143659406537,val
486,Picea_abies,Picea,Seidl_2021,TLS,29.4671,/train_data/00486.laz,1.32854515460038,train
487,Picea_abies,Picea,Seidl_2021,TLS,29.5755,/train_data/00487.laz,1.3129606496874668,train
488,Picea_abies,Picea,Seidl_2021,TLS,25.4081,/train_data/00488.laz,1.2973789290327071,train
489,Picea_abies,Picea,Seidl_2021,TLS,27.6904,/train_data/00489.laz,1.2814398167130885,train
490,Picea_abies,Picea,Seidl_2021,TLS,20.9879,/train_data/00490.laz,1.3016007278083348,train
491,Picea_abies,Picea,Seidl_2021,TLS,25.98,/train_data/00491.laz,1.322281220553283,val
492,Picea_abies,Picea,Seidl_2021,TLS,26.3242,/train_data/00492.laz,1.3237985391731806,train
493,Picea_abies,Picea,Seidl_2021,TLS,24.1271,/train_data/00493.laz,1.242210441765383,train
494,Picea_abies,Picea,Seidl_2021,TLS,25.1609,/train_data/00494.laz,1.2340472284013877,train
495,Picea_abies,Picea,Seidl_2021,TLS,29.4393,/train_data/00495.laz,1.286241850003196,train
496,Picea_abies,Picea,Seidl_2021,TLS,23.9153,/train_data/00496.laz,1.1867420440188388,train
497,Picea_abies,Picea,Seidl_2021,TLS,28.0304,/train_data/00497.laz,1.296414203551581,train
498,Picea_abies,Picea,Seidl_2021,TLS,30.1713,/train_data/00498.laz,1.241423735229161,train
499,Picea_abies,Picea,Seidl_2021,TLS,27.0734,/train_data/00499.laz,1.2852026527001936,val
500,Picea_abies,Picea,Seidl_2021,TLS,27.4469,/train_data/00500.laz,1.2821857818231424,train
501,Picea_abies,Picea,Seidl_2021,TLS,24.0639,/train_data/00501.laz,1.2348314513479357,val
502,Picea_abies,Picea,Seidl_2021,TLS,15.8647,/train_data/00502.laz,1.2476435120587916,val
503,Picea_abies,Picea,Seidl_2021,TLS,23.792,/train_data/00503.laz,1.2490511658775545,train
504,Picea_abies,Picea,Seidl_2021,TLS,25.5951,/train_data/00504.laz,1.2832454359394787,val
505,Picea_abies,Picea,Seidl_2021,TLS,25.087,/train_data/00505.laz,1.3110593481396622,val
506,Picea_abies,Picea,Seidl_2021,TLS,25.8676,/train_data/00506.laz,1.2557567967518513,train
507,Picea_abies,Picea,Seidl_2021,TLS,27.4857,/train_data/00507.laz,1.212901871827208,train
508,Picea_abies,Picea,Seidl_2021,TLS,24.8128,/train_data/00508.laz,1.1972853383464075,train
509,Picea_abies,Picea,Seidl_2021,TLS,26.6232,/train_data/00509.laz,1.239616586954684,train
510,Picea_abies,Picea,Seidl_2021,TLS,25.7115,/train_data/00510.laz,1.2258383875377914,train
511,Picea_abies,Picea,Seidl_2021,TLS,23.3941,/train_data/00511.laz,1.2420020664926985,train
512,Picea_abies,Picea,Seidl_2021,TLS,29.422,/train_data/00512.laz,1.307328595998124,train
513,Picea_abies,Picea,Seidl_2021,TLS,25.9995,/train_data/00513.laz,1.2804118758502578,train
514,Picea_abies,Picea,Seidl_2021,TLS,27.899,/train_data/00514.laz,1.2574078049713726,val
515,Picea_abies,Picea,Seidl_2021,TLS,23.5713,/train_data/00515.laz,1.1744080212170227,train
516,Picea_abies,Picea,Seidl_2021,TLS,24.5472,/train_data/00516.laz,1.2274170370406696,train
517,Picea_abies,Picea,Seidl_2021,TLS,25.8796,/train_data/00517.laz,1.25465862639236,train
519,Picea_abies,Picea,Seidl_2021,TLS,27.9073,/train_data/00519.laz,1.3285367399810202,train
520,Picea_abies,Picea,Seidl_2021,TLS,27.8966,/train_data/00520.laz,1.3421128505206663,train
521,Picea_abies,Picea,Seidl_2021,TLS,27.9595,/train_data/00521.laz,1.3244647851163494,train
522,Picea_abies,Picea,Seidl_2021,TLS,27.2273,/train_data/00522.laz,1.2634457824937466,train
523,Picea_abies,Picea,Seidl_2021,TLS,27.9253,/train_data/00523.laz,1.2409839641983371,train
524,Picea_abies,Picea,Seidl_2021,TLS,28.7089,/train_data/00524.laz,1.2971669391788698,train
525,Picea_abies,Picea,Seidl_2021,TLS,25.2197,/train_data/00525.laz,1.242935363317543,train
526,Picea_abies,Picea,Seidl_2021,TLS,24.4457,/train_data/00526.laz,1.3077672792674804,train
527,Picea_abies,Picea,Seidl_2021,TLS,27.275,/train_data/00527.laz,1.337650990019401,train
528,Picea_abies,Picea,Seidl_2021,TLS,28.3314,/train_data/00528.laz,1.2375494543363137,train
529,Picea_abies,Picea,Seidl_2021,TLS,28.0651,/train_data/00529.laz,1.2186858226942052,train
530,Picea_abies,Picea,Seidl_2021,TLS,24.1832,/train_data/00530.laz,1.2486811540709188,train
531,Picea_abies,Picea,Seidl_2021,TLS,26.0787,/train_data/00531.laz,1.3219947541030068,train
532,Picea_abies,Picea,Seidl_2021,TLS,27.1178,/train_data/00532.laz,1.2601507625797133,train
533,Picea_abies,Picea,Seidl_2021,TLS,23.7162,/train_data/00533.laz,1.2408918630413768,train
534,Picea_abies,Picea,Seidl_2021,TLS,28.4983,/train_data/00534.laz,1.326157401077962,train
535,Picea_abies,Picea,Seidl_2021,TLS,25.3933,/train_data/00535.laz,1.3042386067639848,val
536,Picea_abies,Picea,Seidl_2021,TLS,25.5506,/train_data/00536.laz,1.2770082565071723,train
537,Picea_abies,Picea,Seidl_2021,TLS,28.677,/train_data/00537.laz,1.3176857592314413,val
538,Picea_abies,Picea,Seidl_2021,TLS,26.7667,/train_data/00538.laz,1.3286517769789548,train
539,Picea_abies,Picea,Seidl_2021,TLS,26.9843,/train_data/00539.laz,1.3258537248204474,train
540,Picea_abies,Picea,Seidl_2021,TLS,26.6066,/train_data/00540.laz,1.2119658293995246,val
542,Picea_abies,Picea,Seidl_2021,TLS,22.6353,/train_data/00542.laz,1.205659339891063,val
543,Picea_abies,Picea,Seidl_2021,TLS,21.9635,/train_data/00543.laz,1.305822511763471,train
544,Picea_abies,Picea,Seidl_2021,TLS,26.4174,/train_data/00544.laz,1.2234162726374007,train
545,Picea_abies,Picea,Seidl_2021,TLS,24.211,/train_data/00545.laz,1.339145515983156,val
546,Picea_abies,Picea,Seidl_2021,TLS,25.1956,/train_data/00546.laz,1.272901223407143,train
547,Picea_abies,Picea,Seidl_2021,TLS,25.4366,/train_data/00547.laz,1.2316744871277965,val
548,Picea_abies,Picea,Seidl_2021,TLS,24.7084,/train_data/00548.laz,1.2835819289225034,train
549,Picea_abies,Picea,Seidl_2021,TLS,26.116,/train_data/00549.laz,1.2481513013017904,train
550,Picea_abies,Picea,Seidl_2021,TLS,25.7185,/train_data/00550.laz,1.2320712812243195,train
551,Picea_abies,Picea,Seidl_2021,TLS,23.4262,/train_data/00551.laz,1.2622709044926212,train
552,Picea_abies,Picea,Seidl_2021,TLS,27.7425,/train_data/00552.laz,1.2454731447602925,val
553,Picea_abies,Picea,Seidl_2021,TLS,27.7687,/train_data/00553.laz,1.3024878531204174,train
554,Picea_abies,Picea,Seidl_2021,TLS,26.5005,/train_data/00554.laz,1.222757782925582,train
555,Picea_abies,Picea,Seidl_2021,TLS,21.6646,/train_data/00555.laz,1.2722624734141172,train
556,Picea_abies,Picea,Seidl_2021,TLS,23.8153,/train_data/00556.laz,1.2716418290979503,train
557,Pinus_sylvestris,Pinus,Seidl_2021,TLS,25.2676,/train_data/00557.laz,1.5177114949522317,val
558,Pinus_sylvestris,Pinus,Seidl_2021,TLS,25.2856,/train_data/00558.laz,1.4620106019927093,train
559,Pinus_sylvestris,Pinus,Seidl_2021,TLS,21.0669,/train_data/00559.laz,1.4274272412221136,train
560,Pinus_sylvestris,Pinus,Seidl_2021,TLS,23.285,/train_data/00560.laz,1.4885649039104558,train
561,Pinus_sylvestris,Pinus,Seidl_2021,TLS,25.2739,/train_data/00561.laz,1.2701858793294178,train
562,Pinus_sylvestris,Pinus,Seidl_2021,TLS,21.1163,/train_data/00562.laz,1.2631535017714863,train
563,Pinus_sylvestris,Pinus,Seidl_2021,TLS,24.8017,/train_data/00563.laz,1.2815362596910944,train
564,Pinus_sylvestris,Pinus,Seidl_2021,TLS,26.7231,/train_data/00564.laz,1.2742396456424814,val
565,Pinus_sylvestris,Pinus,Seidl_2021,TLS,19.9533,/train_data/00565.laz,1.4595306236060417,train
566,Pseudotsuga_menziesii,Pseudotsuga,Seidl_2021,TLS,31.4891,/train_data/00566.laz,1.240330267684907,train
567,Pseudotsuga_menziesii,Pseudotsuga,Seidl_2021,TLS,31.3422,/train_data/00567.laz,1.24692424717524,val
568,Pseudotsuga_menziesii,Pseudotsuga,Seidl_2021,TLS,33.1071,/train_data/00568.laz,1.2886762923295068,train
569,Pseudotsuga_menziesii,Pseudotsuga,Seidl_2021,TLS,32.1116,/train_data/00569.laz,1.2867542677729389,train
570,Pseudotsuga_menziesii,Pseudotsuga,Seidl_2021,TLS,33.5117,/train_data/00570.laz,1.304848308097292,train
571,Pseudotsuga_menziesii,Pseudotsuga,Seidl_2021,TLS,26.8035,/train_data/00571.laz,1.2308306274056156,train
572,Pseudotsuga_menziesii,Pseudotsuga,Seidl_2021,TLS,25.8975,/train_data/00572.laz,1.2347540525957093,train
573,Pseudotsuga_menziesii,Pseudotsuga,Seidl_2021,TLS,29.6727,/train_data/00573.laz,1.125828159262149,train
574,Pseudotsuga_menziesii,Pseudotsuga,Seidl_2021,TLS,29.769,/train_data/00574.laz,1.1833299680143847,train
575,Pseudotsuga_menziesii,Pseudotsuga,Seidl_2021,TLS,29.103,/train_data/00575.laz,1.2372033321148206,train
576,Pseudotsuga_menziesii,Pseudotsuga,Seidl_2021,TLS,32.2124,/train_data/00576.laz,1.1934437835515814,train
578,Pseudotsuga_menziesii,Pseudotsuga,Seidl_2021,TLS,27.4789,/train_data/00578.laz,1.2487423994552798,train
579,Pseudotsuga_menziesii,Pseudotsuga,Seidl_2021,TLS,32.4012,/train_data/00579.laz,1.237325709226053,val
580,Pseudotsuga_menziesii,Pseudotsuga,Seidl_2021,TLS,33.35,/train_data/00580.laz,1.2311882784716677,train
582,Pseudotsuga_menziesii,Pseudotsuga,Seidl_2021,TLS,30.6309,/train_data/00582.laz,1.2344049294613606,train
583,Pseudotsuga_menziesii,Pseudotsuga,Seidl_2021,TLS,31.6212,/train_data/00583.laz,1.2357441012714598,val
584,Pseudotsuga_menziesii,Pseudotsuga,Seidl_2021,TLS,28.27,/train_data/00584.laz,1.1570990460154165,train
585,Pseudotsuga_menziesii,Pseudotsuga,Seidl_2021,TLS,31.7054,/train_data/00585.laz,1.2912962843623932,train
586,Pseudotsuga_menziesii,Pseudotsuga,Seidl_2021,TLS,30.5172,/train_data/00586.laz,1.299636047921474,train
587,Pseudotsuga_menziesii,Pseudotsuga,Seidl_2021,TLS,26.5002,/train_data/00587.laz,1.2944107317901936,train
588,Pseudotsuga_menziesii,Pseudotsuga,Seidl_2021,TLS,31.1228,/train_data/00588.laz,1.1875825576611418,train
589,Pseudotsuga_menziesii,Pseudotsuga,Seidl_2021,TLS,29.4972,/train_data/00589.laz,1.2931971164480751,train
590,Pseudotsuga_menziesii,Pseudotsuga,Seidl_2021,TLS,26.3062,/train_data/00590.laz,1.1505786651994216,val
591,Pseudotsuga_menziesii,Pseudotsuga,Seidl_2021,TLS,33.2782,/train_data/00591.laz,1.186161159916888,train
592,Pseudotsuga_menziesii,Pseudotsuga,Seidl_2021,TLS,26.4053,/train_data/00592.laz,1.173785421584584,train
593,Pseudotsuga_menziesii,Pseudotsuga,Seidl_2021,TLS,29.2858,/train_data/00593.laz,1.2241182617543256,val
594,Pseudotsuga_menziesii,Pseudotsuga,Seidl_2021,TLS,28.4115,/train_data/00594.laz,1.1940737985888403,train
597,Pseudotsuga_menziesii,Pseudotsuga,Seidl_2021,TLS,30.0844,/train_data/00597.laz,1.2048816160985787,val
598,Pseudotsuga_menziesii,Pseudotsuga,Seidl_2021,TLS,27.916,/train_data/00598.laz,1.2617742663166756,train
599,Pseudotsuga_menziesii,Pseudotsuga,Seidl_2021,TLS,31.8618,/train_data/00599.laz,1.1980241372416731,train
600,Pseudotsuga_menziesii,Pseudotsuga,Seidl_2021,TLS,29.1799,/train_data/00600.laz,1.2024059584118405,train
601,Pseudotsuga_menziesii,Pseudotsuga,Seidl_2021,TLS,29.0604,/train_data/00601.laz,1.193384717827892,train
602,Pseudotsuga_menziesii,Pseudotsuga,Seidl_2021,TLS,30.5713,/train_data/00602.laz,1.1206972484514466,train
603,Pseudotsuga_menziesii,Pseudotsuga,Seidl_2021,TLS,27.4874,/train_data/00603.laz,1.1827585931628182,train
604,Pseudotsuga_menziesii,Pseudotsuga,Seidl_2021,TLS,28.6102,/train_data/00604.laz,1.2063276196215782,train
605,Pseudotsuga_menziesii,Pseudotsuga,Seidl_2021,TLS,27.1897,/train_data/00605.laz,1.241302046184835,val
